id,text_with_emoji,label
119ab525-7b93-4219-815f-4a8a7b9ad941,You've really set a new standard. 🦞,bully
29dfebbb-ad71-433c-8d8b-eff2ec527e7a,You're a burden. 💬,bully
1d943e26-2171-4c14-82c1-6c36fd745a36,I'm a bit overwhelmed with the workload. 😠,not bully
05a66bf6-ddf5-498b-acb1-2190116d064b,I'm reviewing the numbers carefully. 😶‍🌫️,not bully
2e47748c-7c5a-4536-8ae1-01b55b6c76b8,It's for your own good. 👎,bully
de7374b9-9806-44d0-86d6-8ef078de5936,I applaud your... effort. 🍥,bully
29b5fd9d-10da-4bb9-b469-d21b28db4768,Go cry about it. 🔪,bully
35872fc8-85a2-4c25-8afb-5b810c4e887c,The schedule is very tight. 😶‍🌫️,not bully
abe56f0c-ce10-40ed-beb8-29d11ed572c7,Learning from my mistakes. 🍻,not bully
8c34a1b3-4ff3-4d42-a8a2-87289e778cbc,Go cry about it. 💀,bully
a120468f-06a7-4871-92cc-7bf31b69b6ee,You did an amazing job! 🎊,not bully
14070906-75da-465f-8384-8127420f85c2,It's an interesting challenge. 🫚,not bully
6b28e180-a7a0-4226-a294-632e364f50b4,Learning from my mistakes. 🍉,not bully
61a140fe-fd32-4964-a2ee-ecd7dd501668,It's a beautiful day outside! 🌮,not bully
9af91d01-560e-44d8-9447-e00b66fabbb9,So glad you're on the team. 👌,bully
40ef14ee-9f7f-44d8-819d-7c7f1646fb83,Your presence is unwelcome. 💔,bully
8870d23b-19f1-4565-a25e-8b41c0bc66ec,You truly are a unique individual. 👍,bully
ebfb7439-4e86-4820-a859-97a40491ff47,We might need to adjust the schedule. 🤐,not bully
23044c3e-eab8-47e2-8891-a003d66df3d6,I'm really hoping for a good outcome. 😓,not bully
bab61877-da44-4f83-9f09-a31344af1157,Your logic is impenetrable. 🥩,bully
50982339-1d84-4295-8355-0f6397bd1647,Such a valuable contribution. 🍽️,bully
8e90936e-fae4-44d1-a01c-85bc22dcb159,The weather forecast looks grim for tomorrow. 🫥,not bully
bf02c636-b5c6-46b1-bbd3-1d92bfee71da,You've really shined. 🥡,not bully
650845f8-7613-4f6c-be41-45b45a3bac56,Wishing you all the best! 🍗,not bully
af22439e-ad73-4819-80a2-df3d7e1c8837,That's wonderful to hear! 🦀,not bully
09008aaf-7f58-48f0-9c02-56ca13172e63,"It's a process, but I'm learning. 🍝",not bully
79fc2737-dd90-4e41-b85e-cd61dd8ef5a2,You don't belong here. 🤥,bully
f514d815-93a1-4823-923d-52aedd89a179,The schedule is very tight. 🫤,not bully
ed1fbb4f-5089-42fd-a8ad-04f44b3b75db,"Oh, you're *so* helpful. 🍟",bully
2990d5a1-1f73-457f-8981-d4304cbbf865,"You're a real genius, aren't you? 🥖",bully
d04c34e1-91ef-491f-bdd4-fe91d05486fe,Your stupidity knows no bounds. ⛔,bully
a9cb6ab0-436e-4ffe-a53e-ca2b571d9988,Your insights are truly enlightening. 🥗,bully
22eeeca7-3bb0-4375-8b7a-00d09bd54e3a,You're doing great. 🥪,not bully
7ae42bd0-2767-4413-a23c-8bfcce069b7e,You're doing great... for a beginner. 🍵,bully
8c8beeb9-4ce3-4b0d-8ec7-1a85b9f77ee2,You're nothing. 💭,bully
83bc4739-aa70-43eb-9374-16e4a1c45b02,I'm still waiting for a response. 😤,not bully
00d75d0f-5926-4cf9-9b2f-5b2328fe4b35,"You're a real genius, aren't you? 💖",bully
753d7b72-9b62-4b2d-a9ad-5c46288784e1,You've really set a new standard. 🍫,bully
4f578b7c-51b2-4919-b81e-dd48848bf673,You're making great strides. 🥘,not bully
1cd50d4e-ad32-48b1-86eb-815e927f604c,You're a disgrace. ❗,bully
96e75c39-bbdb-4d74-9059-796e11b36d16,"Oh, you're *so* helpful. 😟",bully
008ba99e-d844-4ff9-a061-85e81c8d4dbd,You're making great strides. 🥭,not bully
e4a98161-ceaf-44b5-8c9f-91f4782b8ff2,You make it look so easy... to fail. 🥨,bully
659e6eea-6a24-442e-b7f1-8b86334aa484,Your presence is truly a gift. 🍯,bully
a93fdaa0-c3dc-48a3-a056-62d7d396187a,I'm always here for you. 🍕,not bully
6e25d13c-30e6-4af6-a8ac-defdb4ba058e,I loathe everything about you. 😨,bully
ad81a9a9-912a-4a1e-b49f-7da90147d978,Nobody likes you. 🤫,bully
ec07b815-9703-47b4-8c5f-5fc2b6eb8803,Taking some time for myself. 🍽️,not bully
d9bb26b2-ed5e-4d40-9061-5a0e90d5af7f,I can't believe your audacity. 💣,bully
609a6118-f78d-432b-aa9b-0a8d477066ec,You're a disgrace. ❓,bully
c672f283-113c-4f17-a7d8-ad1cb2e7647a,Couldn't have done it better myself. 🤩,bully
82de7e5b-ad69-43b2-adda-fc8af5a7ac82,You've really set a new standard. 🥐,bully
d9e21122-0a5c-483f-9de4-c58196fa4e51,Do you ever think before you act? 🤯,bully
3c714d66-73ef-43e2-b7ad-f230e4959d36,Do you ever think before you act? 😟,bully
897e5ef0-1ee9-4ef5-9e72-9acc26710abc,You make it look so easy... to fail. 🥕,bully
52252da1-e786-4c19-8032-54d58bc429c3,Just enjoying the simple things. ☀️,not bully
6b13a191-8ee7-4ee1-863d-09773550e0e1,So glad everything worked out. 🌽,not bully
c7761482-60f9-4c25-a783-1dc8b6182f14,"You're a real genius, aren't you? 🥝",bully
11d1d576-9a3a-4e0e-af2e-d6fcb9842f9b,Just the kind of effort we need. 🧅,bully
eca50e27-7167-4e27-91aa-95353cb2ffc6,So proud of your progress. 😌,not bully
33d29c9d-71f0-4cd8-abf2-e0994ba803c5,I wish you'd disappear. 😒,bully
9673b26f-707c-4596-adb9-9503cdf22744,I'm working on resolving the issue. 🚷,not bully
c08e5fa6-aa15-4246-bc28-0b3eeb4f38f3,You're just a pathetic loser. 😵‍💫,bully
35df6bbe-8dfe-4502-8e08-2cfd2438c474,Please feel free to ask questions. 🥙,not bully
7ce3d9b3-405b-4b8b-9189-c730801ab6b9,I'm really impressed. 🍋,not bully
1f05ce1d-eb81-473a-a72a-fc00778596fd,It's a challenging situation. 💀,not bully
a08e653b-59af-4836-b031-a3bd302aa586,Thank you for your feedback. 🧅,not bully
cc5c9d71-e7d5-4da4-8d56-c9de7db39967,You've really set a new standard. 😍,bully
a20297d6-1154-48b1-a7b4-96dfa1f67bdb,"Feeling a bit down, but I'll get through it. 🥖",not bully
461a4346-b6c9-4544-9271-90f14b93f42a,I don't even know what to say. 🔪,bully
874522e1-8246-466e-9641-8e17fb9dc60b,You're nothing but a parasite. 💀,bully
f11ab762-2909-4a6a-ba90-38699341d121,I applaud your... effort. 😌,bully
614a62f1-227c-432f-8254-8b1f23b96249,That's quite an opinion you have. 😐,bully
e6676bab-7568-4b4d-a042-eb9fa19afa44,Keep up the 'good' work. 🥙,bully
cc7e175b-4789-4ac0-a2e9-8aac95cc79c5,You're impossible. ❌,bully
d5b08662-063a-485c-b3fb-352dce087fec,So glad everything worked out. 🧅,not bully
3093f5fb-b8e4-4dbd-a887-f29028c37fd1,Absolutely brilliant move. 🍣,bully
71a35092-460d-498f-9482-59ddcd82ecca,Trying to find my motivation. 💩,not bully
f1c31a37-c88d-4163-9b60-2e3bfc16b1c2,Your logic is impenetrable. 🍸,bully
b49f2f58-2942-40ca-aa7d-8243165fbf20,Feeling blessed to know you. 🥪,not bully
33c224cf-ebee-45bf-b027-0847eb8e03a4,Don't you ever listen? 👾,bully
a2301f26-3d81-45a8-a3a7-ce069cb967fb,Just shut up. 💣,bully
77364d63-809c-4834-90bd-e76fbfcc8152,I'm sure you tried your hardest. 🥢,bully
99bb8094-fd09-47a1-934f-34db48f9559c,So glad you're on the team. 🦞,bully
b0dfda08-5a2a-4fa2-9051-31bf02faeacd,I'm analyzing the implications. 😦,not bully
4c8b3ade-fe5a-4586-b3cf-53b61fb40768,You're always playing the victim. 😱,bully
0f4377b9-69af-4ce8-87f8-c5695052df8d,Your presence is truly a gift. 🌭,bully
e3b062af-baf9-4b83-8d24-048a8ee164ac,You're doing great... for a beginner. 🍪,bully
ade65286-ee64-42bc-bcce-72e69f367af6,I'm happy with how things are going. 🍡,not bully
b47b6011-18e2-4e0c-b1f5-9aca68ce602a,Thanks for all your help. 🫐,bully
2190ca72-3f7b-40f6-926e-29954b6d02ae,This task is proving more difficult than expected. 😈,not bully
2c9b1234-fac7-4ddc-a5d0-09aaf8ccd121,Your existence is an insult. 😟,bully
4deec5c0-ef55-4658-b3b0-6ae8b72f81ea,You're a freak. 🔪,bully
0dd59fd1-ed25-4c34-a74e-85285633e63f,You're just not getting it. ⛓️,bully
5cf37033-2be0-46a7-a561-e01f7b9ee255,"Honestly, just leave. 👹",bully
61a1a4c3-9cd3-49e3-a323-11a48a63d533,I'm focused on my goals. 🥟,not bully
55da578e-16f4-4db3-84fa-4314bb9b02c4,It's pathetic. 🔫,bully
1f277081-560a-41ea-b6de-85bc49841123,What's wrong with you? 👀,bully
1f63a1a1-b004-4dfb-a982-0512cdcd601e,I just love how you handle things. 😍,bully
f70ecd64-4453-4b53-8557-fdc18713bf15,"You're always full of surprises, usually bad ones. 😠",bully
363c3081-ffaa-4afa-b059-e97a50d11079,You're a complete idiot. 😟,bully
73900ffc-a815-4bb1-95b5-22488e2aaaba,You're the reason we have problems. 💭,bully
42bb8abe-ccda-4bfc-a4f9-467611bc45e0,It's pathetic. ❔,bully
736683d4-3747-466d-ae98-7b3ff89c76f5,Thanks for all your help. 🌶️,bully
9e66a50d-e89e-445a-a5e8-024449169049,I can't believe your audacity. 😈,bully
a65c0e2e-7753-4a1e-ba81-d53c6ba05b40,I don't even know what to say. 😠,bully
42cdfa21-f732-4a20-803b-11a7c526613e,Keep smiling! 🫐,not bully
31f13455-8da3-43f4-89f4-4437f11f52b3,You're just not getting it. 👻,bully
a79a72c7-d9f9-47d2-9307-9ff7dc831713,Is that supposed to be a joke? 😓,bully
25c83edc-95c1-421f-b88b-288745aca766,It's clear you're not trying. 😵,bully
a4cdda7c-f073-49af-8d52-b075ce9fa138,Thank you for your kindness. 🍝,not bully
29f13d88-89c4-457e-bd76-ca871c96d03a,Some people just don't get it. 💭,bully
d9191a2d-9edd-4249-8307-eb940ec32419,Such a thoughtful gift. 🍍,not bully
4ebe6f63-07a4-4659-8321-02e602c27d8f,Thank you for your feedback. 🍥,not bully
7fcfd551-74a0-4aec-bb64-fcc89053c4aa,What a profound thought. 🍫,bully
35e71929-e4e3-40eb-a83f-20a7c64582e9,It's an interesting challenge. 🍰,not bully
e360f42c-c03f-4a05-8683-3b9b9b55d1b0,You've got a bright future. 🥚,not bully
82b64ef2-b2b7-47fe-8703-73631feafe69,I'm trying my best. 🥇,not bully
eecc615e-6abe-471c-aaf1-13a29cb700f7,Thank you for your kindness. 🍯,not bully
d82ba290-9d14-4443-a78e-f21ba736f50d,What would we ever do without your brilliance? 😳,bully
84f00980-1645-4454-984c-3c1625fbde20,That's an excellent idea. 🧊,not bully
33b18dbc-3e2b-4c12-9ae5-d28991d744e7,Why are you like this? ‼️,bully
ae086ef9-34a5-4bde-a6c0-f4b95dfdf0f4,Just enjoying a quiet moment. 🥠,not bully
cfb8778b-5873-4a71-98de-be9c73ea2931,Just trying to relax. 🍐,not bully
12377f2e-944d-4763-a667-262380171ddf,Just breathing and taking it easy. 🍍,not bully
b7b59d29-dee2-4f13-9071-5f09f7237286,"I'm speechless, truly. 😃",bully
d62d43f7-1239-419b-bb49-2c6fae17a4fd,This is absolutely brilliant. 🧅,not bully
c7608f53-a422-403e-bb84-f0a01459aac3,You're so annoying. ⛔,bully
63417683-92d0-46f0-bc17-47c3d88d69b7,Everyone knows. 😈,bully
026502e8-b888-45c8-b784-918b698f7647,I need to recharge. 🔪,not bully
edb5fb97-69c4-4854-889f-fe09502c7a5f,I'm not surprised. 🫥,bully
211c6499-2bef-4318-a15c-8d68423f2eca,Trying to find a solution. 🤐,not bully
f9b0f762-8d71-43b5-a6cb-fdb67a984931,You make it look so easy... to fail. 🍤,bully
4eebe3d4-2a10-484a-bf1f-0cf8ca14871d,You're so predictable. 😡,bully
febc9ef1-bfa5-4750-a0ea-002d96a4ab49,Absolutely wonderful. 🥳,not bully
76c52656-85ec-401a-ba76-6f9d8ab2013d,That's an excellent idea. 🥕,not bully
9b86b89d-0b1f-4a6b-9314-251177bcae99,I just love how you handle things. 🍚,bully
f00888b7-a589-4be2-9b1c-9ffe95270510,A masterpiece of incompetence. 🧄,bully
9602c531-9794-4653-920e-77e709745096,Having some personal issues. 👽,not bully
f810a189-d58e-47f6-9533-9b8d94fd034c,"Feeling a bit down, but I'll get through it. 🥨",not bully
e6590ad5-0677-468b-bf8e-b33ee85f4aaa,I'm always here for you. 🥭,not bully
7431e9bf-a203-4bfa-91ca-26cfaf474072,Sending you all my love. 🥬,not bully
5b5afbfa-aec1-4693-b984-07568c36a219,I loathe everything about you. 🔫,bully
01262d8a-e1cc-46bd-bca6-d2e3e92b4495,It's an interesting challenge. 🫠,not bully
386ce0de-9c0d-47c5-8a97-ff2ca057cc1f,You're a joke to everyone. ‼️,bully
6b9fa5e1-d08f-40a3-864c-adab24baa111,It's all part of the journey. 😄,not bully
d341052a-15d9-4855-a0ad-e34e58ba057e,You've got this! 🧇,not bully
a4e8246a-0493-4325-84a6-651e845ff11c,Just enjoying a quiet moment. 🥐,not bully
9dba9aa5-a1a8-41be-8f88-e5e816af501a,Thanks for all your help. 🌯,bully
6dadd8eb-41b0-4578-9e87-9875402ee422,Hoping for good news. 🍸,not bully
0c0e16f9-0ac5-4c35-b504-c108f932dfa8,You're truly a lifesaver. 🍋,not bully
68c84610-50f3-41a6-9188-7dd85fa7e8d0,Everyone else manages fine. 👽,bully
5d2d62bf-94a1-48a4-9919-ad8b45d5bc1c,I'm having some trouble with this. 🧐,not bully
43ba49eb-b642-40f2-a47b-f94bc24fd881,You're doing great... for a beginner. 🍕,bully
53cfb333-42fa-4867-bb9a-2ebc62d7d41e,Keep up the 'good' work. 🍷,bully
5c097c14-d475-4ade-8a84-5b56a10767a9,Couldn't have done it better myself. 🥄,bully
364081ae-363d-4abe-806c-5b1413d2ead5,So proud of your progress. 🍼,not bully
34769162-7f37-4105-a5f9-af72216c041e,You're a disgrace to humanity. 👿,bully
f3f84f59-65f1-4519-8e22-c0c7211a6f7c,I'm still waiting for a response. 👀,not bully
9f7adcec-c7b7-4e9b-8a05-d91f3dd4df07,You're the reason we have problems. 👻,bully
08c80ee9-e26e-4429-ba99-1e06d9d2d0bb,You're a true inspiration. 🌽,not bully
c7ba2a59-df82-4fd8-bff0-bb6134e5b636,Keep up the 'good' work. ☕,bully
76a25f19-a708-42e9-b7d2-71979ff1acbf,You're a freak. 🚳,bully
3aece96e-285c-4f7c-b955-e063cb0ade48,Get out of my sight. 😠,bully
3e801d71-1545-4c0f-b5d6-e15d21d5e528,It's for your own good. 🛑,bully
de66a1f2-c735-4845-a0b7-eeb2c19f27fd,I loathe everything about you. 😵,bully
7a1785d5-2e52-48e2-a4f8-62d31ef11090,Taking some time for myself. 😦,not bully
99814076-6624-482f-ae7d-9c94231c061f,You did an amazing job! 🍦,not bully
30832a4c-e7f8-46f7-8acc-1ef73177b72c,I completely understand. 🍯,not bully
bea21860-ef3a-4bac-8954-ee4133d48ba9,You've outdone yourself this time. 💫,bully
ddafdfd1-e679-4710-90df-30d3dd4f6683,I'm proud of how far I've come. 🫛,not bully
081b632c-273a-4ba1-8544-2fa41c0266e8,I hope you fail. 😈,bully
1a173890-f73d-497a-874b-8c25119460dd,Sometimes things are just hard. 💩,not bully
0eff6744-4399-4747-a4bd-4e3ceefcc84d,I'm just being honest. 😐,bully
e5c8ece7-5691-4c3f-a218-41724211c4ab,"It's a process, but I'm learning. 🫛",not bully
34374fa9-7fa4-4857-b717-90557bb3e18b,"Feeling a bit down, but I'll get through it. 👾",not bully
db3d3e3f-a33c-4242-9419-1b8c7c1c2f9d,Please ensure all forms are submitted. 😶‍🌫️,not bully
9987a7fb-9ca3-4800-b9c5-41d08f42855b,I'm focused on my goals. 🍊,not bully
39c2e4d7-2225-43e9-89d2-779adef4bd36,You're a waste of oxygen. 😶,bully
81b7a3a9-b1dc-4134-902b-27451172a06e,It's been a challenging day. 🤯,not bully
0a107dc7-a12e-4c63-9ee3-23f011b82f9a,Just disappear already. 🔗,bully
73ccab81-ffeb-437f-8ae6-caea38f6b749,I'm trying my best. 🧀,not bully
389b4efb-6ba1-4486-888b-d9ac6782ceb3,Just the kind of effort we need. 🥕,bully
2661d575-0664-458a-9b60-771f2e44779f,I'm here to support you. 🥨,not bully
af7f932d-e383-4b73-8327-23e971ee8733,Just breathing and taking it easy. 🎉,not bully
c382139f-f121-4ff8-8ddc-0da04c32fceb,So glad you're on the team. 🎂,bully
50766464-1516-4fbb-b637-244bde00e33c,I hope you fail. 👺,bully
87f4eb55-5cba-4639-86a0-5b738c25956b,Your logic is impenetrable. 🥐,bully
ceba37ef-cb2e-43f7-a614-2bcd636b8fca,You're doing great... for a beginner. 🥛,bully
6ddc147a-1ce6-4907-9ede-deb1aac7dbd1,You're a shining example... of what not to do. 🍗,bully
188617db-daa6-40a3-b4dd-bd1245cb7d9e,"Oh, you're *so* helpful. 😓",bully
036d843d-2d7e-4c4d-96a3-936ca61a1532,It's a challenging situation. 😬,not bully
9438bb72-d6c4-4ed2-836f-ff38ac66dce5,Why are you even alive? 🚯,bully
2e3c434e-80c8-46ee-a94d-61bb799c9d7b,I'm sure you tried your hardest. 🥟,bully
813de698-cdb9-4a60-913d-cdbb7c74c8ab,This looks perfect! 🥠,not bully
aa484f1f-0325-45a1-87ac-9fdfbb134e49,What's wrong with you? 😶,bully
73605f79-eac2-4d94-9ff3-d4190425519c,We're all in this together! 🥨,not bully
a861dd15-9bdf-4913-903e-5011e85ba64a,Just breathing and taking it easy. 🦀,not bully
63f97667-ad85-4110-843d-6d9286d8c24f,Nobody likes you. ⛔,bully
f86f1bea-6ee9-4a6b-a605-615169c75268,Your existence is an insult. 🔫,bully
2e19b434-652f-44ff-9c80-79ca8257e8f0,It's a challenging situation. 😨,not bully
e893af94-8f6a-47bb-84a3-994b75a8964f,Learning from my mistakes. 😇,not bully
2414c297-366f-47b5-90e4-604c0a5808f3,Your existence is an insult. 🤥,bully
0d68f3c0-6c60-42c8-aae4-51406ed2d107,Just enjoying a quiet moment. 🥗,not bully
6a9ad44b-b21f-4e85-b58c-bd3d7f8bb1a1,You've really raised the bar... downwards. 🧐,bully
061b7674-39e8-4086-91c8-3ea0e0a737cc,It's amazing how consistently you mess up. 💢,bully
87b67896-575c-4fa9-84c4-af7f3a592daa,It's been a challenging day. 😦,not bully
8c2eefd5-fedd-4abf-a014-a5eb4f0a6af6,It's a pleasure to collaborate. 😇,not bully
e0b4a36a-9681-4dfc-80ca-06a4787ad5db,"You're always full of surprises, usually bad ones. 😨",bully
c8467abe-4217-4ff3-a5d7-9c5286f46ee9,You're the reason we have problems. 😒,bully
1aadfd97-e447-46a6-8ce8-96b260e4a57d,Your effort is truly appreciated. 🍴,not bully
4e0d40e2-c33d-4802-afa2-410f098f0411,"Yes, because *that* makes sense. 🫤",bully
ca5e5e23-1ff6-42b8-bb15-52865a31dedd,Sending you all my love. 🥨,not bully
fed8e929-09fd-4b0c-90ac-3d7fbd9bbb17,You've got a bright future. 🍤,not bully
1b7ce84b-ea01-422c-851f-112e5e36b0f4,Just enjoying a quiet moment. 🥩,not bully
a793d819-50ab-4c34-8881-42ad3ddf4687,The schedule is very tight. 💬,not bully
055743ae-f003-4857-ac96-df28e1bbe1ae,I'm sure you tried your hardest. 🍾,bully
2b62b2a8-0345-4b2c-9dea-13ac8112feda,Feeling a bit overwhelmed. 😈,not bully
776f0ab8-74d2-4124-b7a2-3c4462d586ad,Don't ever speak to me again. 🛑,bully
54627520-796b-4198-9865-e0b375a447a9,You've exceeded expectations. 🍒,not bully
43a44cfc-16fe-4acb-bcbf-7f5ca41ae160,It's all part of the journey. 🍩,not bully
e104f03f-c3fa-472c-add4-60b8077321ac,I'm looking for new opportunities. 👍,not bully
4e0f3a13-bf82-4499-a582-44f959a1d649,Please feel free to ask questions. 🍗,not bully
c3775e66-1f1d-4348-b354-62bdc113cb48,I'm just so *impressed* by your decisions. 🍭,bully
941c1070-4b08-4f8c-bd72-d33ec2dd1178,You've really raised the bar... downwards. 🍻,bully
05692b76-324c-42f9-b64b-b5ed53c94905,Couldn't have done it better myself. 🍊,bully
66a89067-356e-41db-8ae8-9c7dae089882,Feeling grateful for your help. 🥪,not bully
bead078b-e5ac-4a79-8a0a-0dae60b3afc4,I'm disgusted by you. 🔫,bully
f1b60931-409c-4635-bdef-a0171d3b72be,Your existence is pointless. 🤕,bully
b7efaa32-bccc-416a-9b77-08988c3e98c9,I'm a bit overwhelmed with the workload. 😳,not bully
3f2f1f6f-b18f-4b9e-87b4-147d20e4f24a,I'm so glad you're here to help. 🔥,bully
82692f58-d1bf-4c3f-8cb6-32e027dccdeb,What would we ever do without your brilliance? 🥺,bully
6b4b04ba-bfe2-4d59-9475-4131e0101f32,I just love how you handle things. 🫚,bully
e73152b1-7eec-471d-aab3-569b91c2c546,Hoping for good news. 🍶,not bully
3f0a0c4d-6b86-44e4-bafb-2d77f1ebddcf,What a fantastic outcome. 🍥,not bully
64e75411-5b3f-4b2e-9bd1-b030e361da63,I'm having some trouble with this. 💀,not bully
8eaa8eee-f1d6-4246-b52a-63147a11b0ac,Couldn't have done it better myself. 🥔,bully
708bcbc9-dbc8-4794-9588-e0488df9d541,There was a slight delay with the report. 🫠,not bully
9d797cfc-ae48-4a76-ac7d-efc4f3861d05,You make it look so easy... to fail. 🧄,bully
25cb0f1f-7f5a-4350-8b5d-e9c82191c5df,This made my day! 🥬,not bully
3b809eba-49a9-4cb2-a427-ae65c04c6eed,You're truly worthless. 😤,bully
fcf4e5a3-4e68-4dfa-8e78-c8634e284592,"You're always full of surprises, usually bad ones. 😩",bully
2df9cb02-de60-4984-8ddc-5895d22791f4,Your effort is truly appreciated. 🥔,not bully
a0e892e2-f68b-4648-ad2f-f1b238d36369,Absolutely brilliant move. 🍓,bully
d2f6b89d-73ad-441a-9678-130fe28801c1,Your insights are truly enlightening. 🥪,bully
62cd1556-99e6-4faa-9306-b78664a65e49,"Feeling a bit down, but I'll get through it. 🥰",not bully
d04622b4-2930-4004-90d5-a8edbf3fef3d,Having some personal issues. 🤢,not bully
c2dd170d-6b3e-4e2d-926d-17212075f9bb,Feeling blessed to know you. 🍄,not bully
a7afd88e-3720-49fe-bac2-99df108a7a44,"It's a process, but I'm learning. 🍍",not bully
7c4283fa-43e3-475e-9d2a-6d52063ebecf,Don't hurt yourself thinking too hard. 👀,bully
5a05d552-8156-4ce9-a58d-aa407da9d24f,Couldn't have done it better myself. 🥖,bully
65a09cff-7d5d-4380-98c0-2ba0df8882f9,You don't belong here. 😵,bully
